user|date|srcLoc(lat,long)|destLoc(lat,long)|distInKms
79b3f7957ff1ddf185925c3a14eb283438|120108|69.1144,34.749|69.1793,34.5204|26.1
79b474ae82e9a7e853a3afefc991d42ea0|120106|69.2031,34.0085|69.1635,34.524|57.44
79b474ae82e9a7e853a3afefc991d42ea0|120107|69.2031,34.0085|69.1635,34.524|57.44
79b474ae82e9a7e853a3afefc991d42ea0|120108|69.2031,34.0085|69.1635,34.524|57.44
79b474ae82e9a7e853a3afefc991d42ea0|120109|69.2031,34.0085|69.1635,34.524|57.44
79b4bbd17b9541cb78ee44e91ed5eb4d6d|120105|69.0856,34.5336|69.3238,35.1029|66.93
79b4bbd17b9541cb78ee44e91ed5eb4d6d|120106|69.0856,34.5336|69.3238,35.1029|66.93
79b4bbd17b9541cb78ee44e91ed5eb4d6d|120107|69.0856,34.5336|69.237,35.1194|66.59
79b4bbd17b9541cb78ee44e91ed5eb4d6d|120110|69.0856,34.5336|69.3238,35.1029|66.93
79b4c4f1e59bc641b4996f56e3d8ef9a18|120105|69.5735,34.5047|69.2396,34.5057|30.6
79b4c4f1e59bc641b4996f56e3d8ef9a18|120106|69.5735,34.5047|69.3296,34.5098|22.36
79b4c4f1e59bc641b4996f56e3d8ef9a18|120108|69.5735,34.5047|69.3296,34.5098|22.36
79b4c4f1e59bc641b4996f56e3d8ef9a18|120109|69.5735,34.5047|69.2745,34.4943|27.42
79b4c4f1e59bc641b4996f56e3d8ef9a18|120110|69.5735,34.5047|69.3027,34.5099|24.82
79b50e4320917adc5b28b1fc18afc9796b|120106|69.1976,34.5432|69.1679,34.9048|40.3
79b50e4320917adc5b28b1fc18afc9796b|120107|69.1976,34.5432|69.1679,34.9048|40.3
79b50e4320917adc5b28b1fc18afc9796b|120108|69.1976,34.5432|69.1533,34.8442|33.71
79b54f6e72c1732eefbd88ff5cfb11f293|120105|69.3776,35.2145|69.156,34.576|73.82
79b54f6e72c1732eefbd88ff5cfb11f293|120106|69.3776,35.2145|69.147,34.5834|73.26
79b54f6e72c1732eefbd88ff5cfb11f293|120107|69.3776,35.2145|69.1655,34.5836|72.77
79b54f6e72c1732eefbd88ff5cfb11f293|120108|69.3776,35.2145|69.1238,34.5815|74.09
79b54f6e72c1732eefbd88ff5cfb11f293|120109|69.3776,35.2145|69.1225,34.565|75.88
79b54f6e72c1732eefbd88ff5cfb11f293|120110|69.3776,35.2145|69.1797,34.584|72.39
79b6c56b37eb5948dbaa56b373126c520c|120105|69.2045,34.5559|69.3288,35.0472|55.8
79b73a76cdc5d616343670c588b3cb06ba|120111|69.2243,34.513|69.0163,34.0081|59.31
79b771c3feb9fd184759da85a4ab24c3b7|120105|69.1293,34.5902|69.2954,35.0706|55.53
79b771c3feb9fd184759da85a4ab24c3b7|120106|69.1293,34.5902|69.2954,35.0706|55.53
79b771c3feb9fd184759da85a4ab24c3b7|120107|69.1293,34.5902|69.3288,35.0472|53.98
79b790beba5164dda50e6053e83ace551e|120105|68.9573,33.8143|69.2237,34.4686|76.77
79b790beba5164dda50e6053e83ace551e|120106|68.9573,33.8143|69.2237,34.4686|76.77
79b790beba5164dda50e6053e83ace551e|120107|68.9573,33.8143|69.2237,34.4686|76.77
79b790beba5164dda50e6053e83ace551e|120109|68.9573,33.8143|69.2036,34.4691|76.26
79b8d76238240b4bab5e1c9e9e5dde1314|120106|69.2048,34.5391|69.3238,35.1029|63.63
79b8d7c411d19cf452065615c3ded8f03f|120105|69.2275,34.5225|70.2083,34.6705|91.27
79b8d7c411d19cf452065615c3ded8f03f|120106|69.2275,34.5225|70.2083,34.6705|91.27
79b8d7c411d19cf452065615c3ded8f03f|120107|69.2275,34.5225|70.2083,34.6705|91.27
79b9308c282e687357d1bd39ba1e0f59ab|120105|69.1667,35.0031|69.1342,34.465|59.91
79b9308c282e687357d1bd39ba1e0f59ab|120106|69.1667,35.0031|69.1342,34.465|59.91
79b9308c282e687357d1bd39ba1e0f59ab|120107|69.1667,35.0031|69.1342,34.465|59.91
79b9308c282e687357d1bd39ba1e0f59ab|120108|69.1667,35.0031|69.1342,34.465|59.91
79b9308c282e687357d1bd39ba1e0f59ab|120109|69.1667,35.0031|69.1342,34.465|59.91
79b9308c282e687357d1bd39ba1e0f59ab|120110|69.1667,35.0031|69.1342,34.465|59.91
79b9901a995ba02f42d2fc9cd41695ea28|120107|69.1388,34.5774|69.1414,34.775|21.97
79ba097b9bf668adf30abac3981d583174|120105|69.1508,34.5337|69.1464,34.3199|23.78
79ba097b9bf668adf30abac3981d583174|120106|69.1508,34.5337|69.1464,34.3199|23.78
79ba884c003b5f9caeedcda133415772b6|120105|69.0791,34.5252|69.387,34.375|32.8
79baaba3dba20f12df7de16c820efaa11a|120106|69.1173,34.5725|69.237,35.1194|61.79
79bb3d56338491e5df28a1a909c21c1dd7|120105|69.252,34.5516|69.2508,35.0881|59.66
79bb3d56338491e5df28a1a909c21c1dd7|120106|69.252,34.5516|69.2508,35.0881|59.66
79bb3d56338491e5df28a1a909c21c1dd7|120107|69.252,34.5516|69.2508,35.0881|59.66
79bb3d56338491e5df28a1a909c21c1dd7|120108|69.252,34.5516|69.2508,35.0881|59.66
79bb3d56338491e5df28a1a909c21c1dd7|120109|69.252,34.5516|69.2508,35.0881|59.66
79bbaf3a84a2192293edc83efbd51f56a7|120105|69.771,34.5967|69.2753,34.5469|45.72
79bbaf3a84a2192293edc83efbd51f56a7|120107|69.771,34.5967|69.1238,34.5815|59.27
79bbaf3a84a2192293edc83efbd51f56a7|120108|69.771,34.5967|69.1611,34.5679|55.93
79bbaf3a84a2192293edc83efbd51f56a7|120109|69.771,34.5967|69.1225,34.565|59.47
79bbaf3a84a2192293edc83efbd51f56a7|120110|69.771,34.5967|69.202,34.5331|52.58
79bc81453a95c495cfaf2101f0f2cbb43c|120108|69.0865,34.5876|69.3116,34.5494|21.04
79bc81453a95c495cfaf2101f0f2cbb43c|120109|69.0865,34.5876|69.3111,34.542|21.18
79bcd7cf20788c7623a10de485663db49a|120110|69.2222,34.4996|69.2031,34.0085|54.64
79bdce97d3da792a337dbb5cb8fc9c80af|120105|69.2745,34.4943|69.9703,34.2481|69.48
79bdce97d3da792a337dbb5cb8fc9c80af|120106|69.2745,34.4943|70.1978,34.2372|89.44
79be25a9c792ba5c19e63b4e5f7192b45e|120110|69.1323,34.5378|69.1464,34.3199|24.26
79bea605b8587d64092b7890f247df134a|120105|68.7608,34.0805|69.0434,34.5334|56.66
79bea605b8587d64092b7890f247df134a|120106|68.7608,34.0805|69.0434,34.5334|56.66
79bea605b8587d64092b7890f247df134a|120107|68.7608,34.0805|69.0434,34.5334|56.66
79bea605b8587d64092b7890f247df134a|120108|68.7608,34.0805|69.0434,34.5334|56.66
79bea605b8587d64092b7890f247df134a|120109|68.7608,34.0805|69.0434,34.5334|56.66
79bf1cd72c9d2821f5c02c030918159198|120107|69.1566,34.5906|69.0373,35.3146|81.24
79bf351e327ed7d18d35465be0c89fa78c|120105|69.237,34.9346|69.0617,34.7864|22.96
79bf351e327ed7d18d35465be0c89fa78c|120106|69.237,34.9346|69.0617,34.7864|22.96
79bf351e327ed7d18d35465be0c89fa78c|120107|69.237,34.9346|69.0617,34.7864|22.96
79bf351e327ed7d18d35465be0c89fa78c|120108|69.237,34.9346|69.0617,34.7864|22.96
79bf351e327ed7d18d35465be0c89fa78c|120109|69.237,34.9346|69.0617,34.7864|22.96
79bf351e327ed7d18d35465be0c89fa78c|120110|69.237,34.9346|69.0617,34.7864|22.96
79bf351e327ed7d18d35465be0c89fa78c|120111|69.237,34.9346|69.0617,34.7864|22.96
79bfba9fa09485e8ca48417f2314ac95ad|120110|69.237,35.1194|69.1611,34.5679|61.71
79bfe094f7119376658a5b28c78ea0de7e|120105|69.2045,34.5559|69.6481,34.8526|52.28
79bfe094f7119376658a5b28c78ea0de7e|120109|69.2045,34.5559|69.6481,34.8496|52.07
79c002522c8f07b8055c2cf7526efa3b68|120105|70.2083,34.6705|69.2932,34.5438|84.93
79c002522c8f07b8055c2cf7526efa3b68|120106|70.2083,34.6705|69.2932,34.5438|84.93
79c002522c8f07b8055c2cf7526efa3b68|120108|70.2083,34.6705|69.771,34.5967|40.84
79c0b574664eb28eccc849d81c1755e785|120110|69.2346,34.513|69.574,34.5073|31.1
79c10fe8dbf79060d1cd318544544edc91|120106|69.237,34.9346|69.1846,34.5361|44.57
79c10fe8dbf79060d1cd318544544edc91|120107|69.237,34.9346|69.1508,34.5337|45.27
79c116a51d87f37f058befb1356ceed6e3|120110|69.3599,34.5462|70.2083,34.6705|78.87
79c1198f32877324fd593809bd5fe473b0|120108|69.237,35.1194|69.2006,34.521|66.62
79c1198f32877324fd593809bd5fe473b0|120110|69.237,35.1194|69.1905,34.5234|66.41
79c12037732f4832e1293cf82610bb3d6a|120105|69.173,34.5421|69.771,34.5967|55.09
79c2402ad513ae17539ace0547e44f7b6d|120105|69.1327,35.0549|69.1822,34.5613|55.07
79c2402ad513ae17539ace0547e44f7b6d|120108|69.1327,35.0549|69.1822,34.5613|55.07
79c26a8838ccf6042197e3bb0a180ada69|120106|69.0865,34.5876|69.1717,35.0163|48.3
79c36c568392faedaa2f8253ee4bb0929b|120106|69.2102,34.5441|70.0398,34.5031|76.14
79c38209092187d942008fb0933970813e|120105|69.174,34.524|68.7608,34.0805|62.23
79c38cf06015b7268306c1fcaf9effcbec|120105|69.771,34.5967|69.2036,34.4691|53.88
79c38cf06015b7268306c1fcaf9effcbec|120106|69.771,34.5967|69.2745,34.4694|47.63
79c38cf06015b7268306c1fcaf9effcbec|120107|69.771,34.5967|69.574,34.5073|20.6
79c38cf06015b7268306c1fcaf9effcbec|120109|69.771,34.5967|69.574,34.5073|20.6
79c400ce84b71f41fdea09d74408adc260|120111|69.1225,34.565|68.8054,34.0101|68.23
79c41f8aac2803d9e4ff3515d730a0557e|120106|69.1694,34.5265|69.1667,35.0031|53.0
79c474d4450083846679d16c5563f22753|120109|69.1445,34.4709|68.7639,34.4634|34.9
79c47d6af76ec38047e0ba9125f3767200|120105|68.7608,34.0805|69.1784,34.5138|61.59
79c47d6af76ec38047e0ba9125f3767200|120107|68.7608,34.0805|69.1784,34.5138|61.59
79c47d6af76ec38047e0ba9125f3767200|120108|68.7608,34.0805|69.1784,34.5138|61.59
79c47d6af76ec38047e0ba9125f3767200|120109|68.7608,34.0805|69.1784,34.5138|61.59
79c47d6af76ec38047e0ba9125f3767200|120110|68.7608,34.0805|69.1784,34.5138|61.59
79c56846d312c9736be28a4d5160569b8c|120105|69.1717,35.0163|69.177,34.5749|49.08
79c56846d312c9736be28a4d5160569b8c|120106|69.1717,35.0163|69.177,34.5749|49.08
79c56846d312c9736be28a4d5160569b8c|120107|69.1717,35.0163|69.177,34.5749|49.08
79c59d375d819ce015438f0acb94079c31|120105|69.1611,34.5679|69.1144,34.749|20.59
79c5f158670fd8a2d33bf20da732138a02|120108|69.1464,34.3199|69.3027,34.5099|25.53
79c5f158670fd8a2d33bf20da732138a02|120109|69.1464,34.3199|69.2745,34.4694|20.36
79c5f158670fd8a2d33bf20da732138a02|120110|69.1464,34.3199|69.1992,34.5092|21.6
79c75dd202cdd99554a06dc899b1f4710e|120105|70.0398,34.5031|69.771,34.5967|26.73
79c75dd202cdd99554a06dc899b1f4710e|120106|70.0398,34.5031|69.0232,34.4871|93.18
79c75dd202cdd99554a06dc899b1f4710e|120110|70.0398,34.5031|69.0232,34.4871|93.18
79c75dd202cdd99554a06dc899b1f4710e|120111|70.0398,34.5031|69.2745,34.4694|70.24
79c7bff230101bafc01923455074666064|120105|69.2203,34.5735|69.2954,35.0706|55.7
79c7bff230101bafc01923455074666064|120106|69.2203,34.5735|69.2954,35.0706|55.7
79c7bff230101bafc01923455074666064|120107|69.2203,34.5735|69.3288,35.0472|53.6
79c7bff230101bafc01923455074666064|120108|69.2203,34.5735|69.2954,35.0706|55.7
79c7c30af9a87b201ceba90ad9d8b1ce55|120108|68.5873,34.118|69.0623,34.5247|62.83
79c7c30af9a87b201ceba90ad9d8b1ce55|120109|68.5873,34.118|69.0623,34.5247|62.83
79c7c30af9a87b201ceba90ad9d8b1ce55|120110|68.5873,34.118|69.0623,34.5247|62.83
79c8448ff05d2c741ec45cbfc70514900e|120106|69.4727,35.2762|69.1797,34.584|81.47
79c8448ff05d2c741ec45cbfc70514900e|120107|69.4727,35.2762|69.1797,34.584|81.47
79c8448ff05d2c741ec45cbfc70514900e|120108|69.4727,35.2762|69.1797,34.584|81.47
79c8448ff05d2c741ec45cbfc70514900e|120109|69.4727,35.2762|69.1797,34.584|81.47
79c8448ff05d2c741ec45cbfc70514900e|120110|69.4727,35.2762|69.1797,34.584|81.47
79c8448ff05d2c741ec45cbfc70514900e|120111|69.4727,35.2762|69.1797,34.584|81.47
79c8c2ddf1adf90484bc26ad17c3b89685|120111|69.1769,34.5506|69.2954,35.0706|58.82
79c9aef76b9627ca070fc61629d03daba9|120105|69.2073,34.5051|70.0398,34.5031|76.29
79c9aef76b9627ca070fc61629d03daba9|120106|69.2073,34.5051|70.1177,34.7348|87.13
79c9aef76b9627ca070fc61629d03daba9|120110|69.2073,34.5051|70.2083,34.6705|93.46
79ca7ba6c555a39996c5b48a444c5af4ed|120110|69.1225,34.565|69.1414,34.775|23.41
79ca7f8ce438ede74d7398145bf9d1922e|120107|69.1251,34.5952|69.277,35.1209|60.08
79cb282a5e2c2016625aeeb7c42a921216|120105|69.3111,34.542|69.5735,34.5047|24.39
79cb282a5e2c2016625aeeb7c42a921216|120106|69.3111,34.542|69.5879,34.5689|25.52
79cb282a5e2c2016625aeeb7c42a921216|120107|69.3111,34.542|70.0398,34.5031|66.9
79cb51f9f46974b2d1f162552ae23dab0d|120105|68.2585,34.8875|68.8438,34.9957|54.69
79cb51f9f46974b2d1f162552ae23dab0d|120106|68.2585,34.8875|68.8742,34.998|57.45
79cb51f9f46974b2d1f162552ae23dab0d|120107|68.2585,34.8875|68.8438,34.9957|54.69
79cb51f9f46974b2d1f162552ae23dab0d|120108|68.2585,34.8875|68.8438,34.9957|54.69
79cb51f9f46974b2d1f162552ae23dab0d|120109|68.2585,34.8875|68.8742,34.998|57.45
79cb51f9f46974b2d1f162552ae23dab0d|120110|68.2585,34.8875|68.8438,34.9957|54.69
79cb682574b8f2d885143add85159d55ab|120108|69.1391,34.546|69.0373,35.3146|85.97
79cc4cfda05eb44e4dd1b97b4434dbaa54|120111|69.2745,34.4694|68.8194,34.1512|54.76
79cc7d1575c2d9b607539a123c531a0724|120105|69.1074,34.5302|70.2083,34.6705|101.96
79cc7d1575c2d9b607539a123c531a0724|120106|69.1074,34.5302|70.2083,34.6705|101.96
79cc7d1575c2d9b607539a123c531a0724|120107|69.1074,34.5302|70.2083,34.6705|101.96
79cd226546cbfcaac4abc90dfed1462574|120105|69.1238,34.5815|69.2511,34.9433|41.88
79cd92af05c4c1855c4565920e9a743367|120105|69.1245,34.4093|69.1251,34.5952|20.67
79cd92af05c4c1855c4565920e9a743367|120106|69.1245,34.4093|69.1251,34.5952|20.67
79cd92af05c4c1855c4565920e9a743367|120107|69.1245,34.4093|69.1251,34.5952|20.67
79cd92af05c4c1855c4565920e9a743367|120110|69.1245,34.4093|69.1251,34.5952|20.67
79ce71be1be298ed342de45babf5657528|120110|69.0373,35.3146|69.237,35.1194|28.29
79ce9ce22db7dba78641e1a0813fbbfc19|120111|69.2745,34.4694|70.0398,34.5031|70.24
79cee4e5aec057c651b70f36cd17f187db|120105|69.1611,34.5679|69.1414,34.775|23.1
79cf1bad7b07f58086982a5d55a79bd761|120105|69.1809,34.5178|70.0398,34.5031|78.72
79cf1bad7b07f58086982a5d55a79bd761|120109|69.1809,34.5178|69.6481,34.8526|56.66
79cf2a19839a4c753aaedd88eb1aacc9b3|120105|69.7101,33.9399|69.0163,34.0081|64.43
79cf2a19839a4c753aaedd88eb1aacc9b3|120107|69.7101,33.9399|69.1539,33.7558|55.29
79cf2a19839a4c753aaedd88eb1aacc9b3|120108|69.7101,33.9399|69.2058,34.4978|77.45
79cf2a19839a4c753aaedd88eb1aacc9b3|120109|69.7101,33.9399|69.0961,34.209|63.98
79cf2a19839a4c753aaedd88eb1aacc9b3|120110|69.7101,33.9399|69.2058,34.4978|77.45
79cf38d72ec741406fac7575c669a65569|120105|68.7634,34.3597|69.771,34.5967|96.04
79cf38d72ec741406fac7575c669a65569|120106|68.7634,34.3597|69.1836,34.5172|42.33
79cf38d72ec741406fac7575c669a65569|120107|68.7634,34.3597|69.1809,34.5178|42.13
79cf5dd22b4d4e2905d8404ed6f077d12f|120105|69.3776,35.2145|69.1756,34.5663|74.39
79cf5dd22b4d4e2905d8404ed6f077d12f|120108|69.3776,35.2145|69.1756,34.5663|74.39
79cf5dd22b4d4e2905d8404ed6f077d12f|120109|69.3776,35.2145|69.1611,34.5679|74.56
79cf5dd22b4d4e2905d8404ed6f077d12f|120110|69.3776,35.2145|69.1756,34.5663|74.39
79cf5dd22b4d4e2905d8404ed6f077d12f|120111|69.3776,35.2145|69.1645,34.5599|75.34
79d0156737217f86356c3a507d91ba56e8|120106|69.2753,34.5469|69.3537,33.6852|96.09
79d0156737217f86356c3a507d91ba56e8|120107|69.2753,34.5469|69.3537,33.6852|96.09
79d0156737217f86356c3a507d91ba56e8|120108|69.2753,34.5469|69.3537,33.6852|96.09
79d0156737217f86356c3a507d91ba56e8|120109|69.2753,34.5469|69.3537,33.6852|96.09
79d0156737217f86356c3a507d91ba56e8|120110|69.2753,34.5469|69.3537,33.6852|96.09
79d09d1b92fed92c284b5338084c90cd6f|120105|69.3599,34.5462|69.1472,34.4921|20.39
79d106e07145c5025df7d21d481ee2ede2|120105|69.2491,34.5416|69.387,34.375|22.43
79d1a109081a8151141963aa2c8c974e34|120109|69.237,35.1194|69.0856,34.5336|66.59
79d1a109081a8151141963aa2c8c974e34|120110|69.237,35.1194|69.0373,35.3146|28.29
79d1a109081a8151141963aa2c8c974e34|120111|69.237,35.1194|69.1074,34.5302|66.58
79d1d5c8283eb4bd4abb80b2bde8c78953|120109|69.1574,34.4687|69.3925,34.5689|24.25
79d1d7fc3ffba73c3aaed764ac7a8420e9|120105|69.1954,34.5378|70.218,34.5031|93.77
79d2cb92d24e5dbd6975697bdc1c685ae9|120107|69.277,35.1209|69.3632,34.5531|63.62
79d2cb92d24e5dbd6975697bdc1c685ae9|120108|69.277,35.1209|69.3632,34.5531|63.62
79d2cb92d24e5dbd6975697bdc1c685ae9|120109|69.277,35.1209|69.3632,34.5531|63.62
79d2cb92d24e5dbd6975697bdc1c685ae9|120110|69.277,35.1209|69.3632,34.5531|63.62
79d2cb92d24e5dbd6975697bdc1c685ae9|120111|69.277,35.1209|69.3632,34.5531|63.62
79d2ce6f3fb336b16f74303fa39795f60c|120108|69.3111,34.542|69.771,34.5967|42.55
79d2ce6f3fb336b16f74303fa39795f60c|120110|69.3111,34.542|70.0398,34.5031|66.9
79d2ea9648c6fc17c5a6e712e685cba1d1|120105|68.9128,33.9417|69.1539,33.7558|30.38
79d2ea9648c6fc17c5a6e712e685cba1d1|120106|68.9128,33.9417|69.1539,33.7558|30.38
79d2ea9648c6fc17c5a6e712e685cba1d1|120108|68.9128,33.9417|69.1539,33.7558|30.38
79d2ea9648c6fc17c5a6e712e685cba1d1|120110|68.9128,33.9417|69.1539,33.7558|30.38
79d33927edff214c036143b1b07ea261ee|120105|69.049,33.9495|69.1635,34.524|64.74
79d33927edff214c036143b1b07ea261ee|120106|69.049,33.9495|69.1647,34.5266|65.05
79d33927edff214c036143b1b07ea261ee|120107|69.049,33.9495|69.1635,34.524|64.74
79d33927edff214c036143b1b07ea261ee|120108|69.049,33.9495|69.1694,34.5265|65.11
79d364b409ee05d0a494c53f14279e2d70|120105|68.8581,34.3947|69.1387,34.5342|30.04
79d364b409ee05d0a494c53f14279e2d70|120106|68.8581,34.3947|69.1387,34.5342|30.04
79d364b409ee05d0a494c53f14279e2d70|120107|68.8581,34.3947|69.1323,34.5378|29.75
79d364b409ee05d0a494c53f14279e2d70|120108|68.8581,34.3947|69.1387,34.5342|30.04
79d364b409ee05d0a494c53f14279e2d70|120111|68.8581,34.3947|69.1387,34.5342|30.04
79d3a925bf2a8225f3d7200814663b3bc8|120105|69.1414,34.775|69.2102,34.5441|26.43
79d3a925bf2a8225f3d7200814663b3bc8|120106|69.1414,34.775|69.2102,34.5441|26.43
79d3a925bf2a8225f3d7200814663b3bc8|120107|69.1414,34.775|69.2103,34.5372|27.18
79d3a925bf2a8225f3d7200814663b3bc8|120108|69.1414,34.775|69.2102,34.5441|26.43
79d3a925bf2a8225f3d7200814663b3bc8|120110|69.1414,34.775|69.2102,34.5441|26.43
79d409f66021aebc8d84b72dc4ffc7fcba|120105|69.1388,34.5774|69.3109,34.9914|48.64
79d409f66021aebc8d84b72dc4ffc7fcba|120106|69.1388,34.5774|69.424,35.0402|57.67
79d409f66021aebc8d84b72dc4ffc7fcba|120107|69.1388,34.5774|69.3288,35.0472|55.04
79d409f66021aebc8d84b72dc4ffc7fcba|120109|69.1388,34.5774|69.424,35.0402|57.67
79d5437a1ba4b088753ffd1a0811c7f446|120105|69.0791,34.5252|68.8581,34.3947|24.92
79d5437a1ba4b088753ffd1a0811c7f446|120108|69.0791,34.5252|68.8581,34.3947|24.92
79d591728ec0e338272e9f41c7a1dc72a1|120105|69.1084,34.5237|68.5873,34.118|65.77
79d591728ec0e338272e9f41c7a1dc72a1|120106|69.1084,34.5237|68.5873,34.118|65.77
79d591728ec0e338272e9f41c7a1dc72a1|120107|69.1084,34.5237|68.5873,34.118|65.77
79d591728ec0e338272e9f41c7a1dc72a1|120109|69.1084,34.5237|68.5873,34.118|65.77
79d591728ec0e338272e9f41c7a1dc72a1|120110|69.1084,34.5237|68.5873,34.118|65.77
79d5b1a4fe95b1aba42646922e282d29b6|120107|69.0251,34.5326|68.8581,34.3947|21.67
79d6554a0b8b0f1704e6d73720481c6a33|120105|69.424,35.0402|69.1589,34.5097|63.76
79d6554a0b8b0f1704e6d73720481c6a33|120106|69.424,35.0402|69.1589,34.5097|63.76
79d6554a0b8b0f1704e6d73720481c6a33|120107|69.424,35.0402|69.1589,34.5097|63.76
79d6554a0b8b0f1704e6d73720481c6a33|120108|69.424,35.0402|69.1426,34.5393|61.34
79d6554a0b8b0f1704e6d73720481c6a33|120110|69.424,35.0402|69.1387,34.5342|62.0
79d66ac4463393e1f423929408ee7b26ee|120107|69.0791,34.5252|68.8796,34.421|21.65
79d66ac4463393e1f423929408ee7b26ee|120108|69.0791,34.5252|68.8796,34.421|21.65
79d6e3c715a064a850e98b5089fdc2283a|120106|69.2102,34.5441|69.1414,34.775|26.43
79d6f66adb0c05f26601394784040007ce|120105|69.1679,34.9048|69.1387,34.5342|41.3
79d6f66adb0c05f26601394784040007ce|120107|69.1679,34.9048|69.1387,34.5342|41.3
79d6f66adb0c05f26601394784040007ce|120108|69.1679,34.9048|69.1387,34.5342|41.3
79d6f66adb0c05f26601394784040007ce|120109|69.1679,34.9048|69.1238,34.5815|36.17
79d6f66adb0c05f26601394784040007ce|120110|69.1679,34.9048|69.1387,34.5342|41.3
79d70443035b6a30140067aee6ba6c68b9|120107|69.1611,34.5679|70.2083,34.6705|96.5
79d70443035b6a30140067aee6ba6c68b9|120108|69.1611,34.5679|70.2083,34.6705|96.5
79d70443035b6a30140067aee6ba6c68b9|120109|69.1611,34.5679|70.2083,34.6705|96.5
79d70443035b6a30140067aee6ba6c68b9|120110|69.1611,34.5679|70.2083,34.6705|96.5
79d70443035b6a30140067aee6ba6c68b9|120111|69.1611,34.5679|70.2147,34.6643|97.01
79d792bcaa82dbb1a5dfc41dbcf5a798db|120110|69.6481,34.8496|69.2304,34.5456|51.0
79d792bcaa82dbb1a5dfc41dbcf5a798db|120111|69.6481,34.8496|69.2304,34.5456|51.0
79d7b1f6bd417d56e0a532ea205c0ee907|120107|69.1742,34.5199|69.771,34.5967|55.31
79d7b1f6bd417d56e0a532ea205c0ee907|120108|69.1742,34.5199|69.5879,34.5689|38.28
79d875c5d5cb8714ebcd0362160b30acb8|120105|69.1976,34.5017|68.9128,33.9417|67.55
79d875c5d5cb8714ebcd0362160b30acb8|120107|69.1976,34.5017|68.9128,33.9417|67.55
79d875c5d5cb8714ebcd0362160b30acb8|120110|69.1976,34.5017|68.9128,33.9417|67.55
79d878eb2cad8ab1232f096bbed1604cb2|120105|69.1534,34.5486|69.0961,34.209|38.13
79d878eb2cad8ab1232f096bbed1604cb2|120106|69.1534,34.5486|69.0961,34.209|38.13
79d878eb2cad8ab1232f096bbed1604cb2|120107|69.1534,34.5486|69.1464,34.3199|25.44
79d878eb2cad8ab1232f096bbed1604cb2|120108|69.1534,34.5486|69.0961,34.209|38.13
79d878eb2cad8ab1232f096bbed1604cb2|120109|69.1534,34.5486|69.0961,34.209|38.13
79d8e6d56c4591c7be9c6f72971c40b6a1|120108|69.771,34.5967|69.1822,34.5613|54.05
79d8e6d56c4591c7be9c6f72971c40b6a1|120110|69.771,34.5967|69.2589,34.5642|47.02
79d8f1e03054cdea59d99c0f622df0cd21|120105|69.0373,35.3146|69.2782,34.6531|76.76
79d8f1e03054cdea59d99c0f622df0cd21|120106|69.0373,35.3146|69.2621,34.6001|82.05
79d8f1e03054cdea59d99c0f622df0cd21|120107|69.0373,35.3146|69.2621,34.6001|82.05
79d8f1e03054cdea59d99c0f622df0cd21|120109|69.0373,35.3146|69.079,34.6073|78.74
79d8f1e03054cdea59d99c0f622df0cd21|120110|69.0373,35.3146|69.2621,34.6001|82.05
79d939f1dd13925cf49a0b4216453cca42|120105|69.0735,34.6704|69.237,34.9346|32.95
79d939f1dd13925cf49a0b4216453cca42|120106|69.0735,34.6704|69.237,34.9346|32.95
79d939f1dd13925cf49a0b4216453cca42|120107|69.0735,34.6704|69.237,34.9342|32.91
79d95e8b881afe8ed68601779aab839d51|120105|68.7639,34.4634|69.1071,34.5133|31.94
79d95e8b881afe8ed68601779aab839d51|120106|68.7639,34.4634|69.0825,34.507|29.6
79d95e8b881afe8ed68601779aab839d51|120108|68.7639,34.4634|69.1071,34.5133|31.94
79d95e8b881afe8ed68601779aab839d51|120109|68.7639,34.4634|69.1071,34.5133|31.94
79d95e8b881afe8ed68601779aab839d51|120110|68.7639,34.4634|69.1071,34.5133|31.94
79d9ab178ff027c9e03774749054868fbe|120107|70.197,34.2654|69.9703,34.2481|20.92
79db054afce31933602477f47d2df6d539|120105|69.0373,35.3146|69.1905,34.5234|89.08
79db054afce31933602477f47d2df6d539|120106|69.0373,35.3146|69.1905,34.5234|89.08
79db054afce31933602477f47d2df6d539|120107|69.0373,35.3146|69.237,35.1194|28.29
79db054afce31933602477f47d2df6d539|120108|69.0373,35.3146|69.202,34.5331|88.19
79db054afce31933602477f47d2df6d539|120109|69.0373,35.3146|69.079,34.6073|78.74
79db054afce31933602477f47d2df6d539|120110|69.0373,35.3146|69.1978,35.0767|30.21
79db11e6b42a4b92d754181217c613acf8|120105|69.2572,34.5104|68.9128,33.9417|70.72
79db11e6b42a4b92d754181217c613acf8|120106|69.2572,34.5104|68.9128,33.9417|70.72
79db11e6b42a4b92d754181217c613acf8|120107|69.2572,34.5104|69.1539,33.7558|84.44
79db5eaa0ac3f7034efb26f417ea409215|120105|69.1954,34.5378|69.0972,34.715|21.66
79db5eaa0ac3f7034efb26f417ea409215|120106|69.1954,34.5378|69.0972,34.715|21.66
79db5eaa0ac3f7034efb26f417ea409215|120107|69.1954,34.5378|69.1144,34.749|24.63
79db5eaa0ac3f7034efb26f417ea409215|120108|69.1954,34.5378|69.0972,34.715|21.66
79dc06b9819b9174632a5462063303cfba|120106|69.0373,35.3146|69.1464,34.3199|111.05
